trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,37.54407269996591,None,41.5064291000017,None,,001,2021_Oct_19_0247,exp,2021.2.3,145.81127930347694,
,,,,45.514152199961245,None,,,,,,,,,
