trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,10.559472899999946,None,14.526373799999988,None,,001,2021_Oct_21_1710,exp,2021.2.3,61.31681540082381,
1,0,1,0,18.5420077,None,22.52595539999993,None,,001,2021_Oct_21_1710,exp,2021.2.3,61.31681540082381,
