trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,48.78843060001964,None,52.75666000001365,None,,001,2021_Oct_19_0207,exp,2021.2.3,143.9294170260201,
1,0,1,0,56.7629463999765,None,60.754828899982385,None,,001,2021_Oct_19_0207,exp,2021.2.3,143.9294170260201,
2,0,2,0,64.7621277999715,None,68.75406489998568,None,,001,2021_Oct_19_0207,exp,2021.2.3,143.9294170260201,
3,0,3,0,72.7684322000132,None,76.76121530000819,None,,001,2021_Oct_19_0207,exp,2021.2.3,143.9294170260201,
4,0,4,0,80.76806889998261,None,84.76138119999086,None,,001,2021_Oct_19_0207,exp,2021.2.3,143.9294170260201,
