trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,6.0424739000000045,None,11.009064300000318,None,,001,2021_Oct_21_1833,exp,2021.2.3,61.126824100797315,
1,0,1,0,16.00892079999994,None,20.008721700000024,None,,001,2021_Oct_21_1833,exp,2021.2.3,61.126824100797315,
