trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1222.9350514999824,None,1227.916340099997,None,,001,2021_Oct_21_1459,exp,2021.2.3,146.7521546788645,
1,0,1,0,1232.9278625999577,None,1236.9214735999703,None,,001,2021_Oct_21_1459,exp,2021.2.3,146.7521546788645,
