trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.030079899999919,None,12.98515349999991,None,,001,2021_Oct_21_1711,exp,2021.2.3,61.215844619495364,
1,0,1,0,17.0116759,None,20.984690699999987,None,,001,2021_Oct_21_1711,exp,2021.2.3,61.215844619495364,
