trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,42.87541570002213,None,47.84778810001444,None,,001,2021_Oct_20_1206,exp,2021.2.3,146.8698366155434,
1,0,1,0,52.85495410003932,None,56.85482910001883,None,,001,2021_Oct_20_1206,exp,2021.2.3,146.8698366155434,
