trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,77.5865432999999,None,82.53645349999988,None,,001,2021_Oct_21_1847,exp,2021.2.3,60.999786500564014,
1,0,1,0,87.55223320000005,None,92.53602959999989,None,,001,2021_Oct_21_1847,exp,2021.2.3,60.999786500564014,
