trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,40.38075049989857,None,45.24932699999772,None,,001,2021_Oct_23_2002,exp,2021.2.3,147.68779985654987,
1,0,1,0,50.26390709995758,None,55.258431599941105,None,,001,2021_Oct_23_2002,exp,2021.2.3,147.68779985654987,
