trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,39.85632079991046,None,43.82992930000182,None,,001,2021_Oct_23_2108,exp,2021.2.3,144.12731625539595,
1,0,1,0,47.84284850000404,None,52.8400307999691,None,,001,2021_Oct_23_2108,exp,2021.2.3,144.12731625539595,
