trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,178.5974400000414,None,183.5623769001104,None,,001,2021_Oct_23_0208,exp,2021.2.3,150.16728644213683,
1,0,1,0,188.57744340004865,None,192.5692740000086,None,,001,2021_Oct_23_0208,exp,2021.2.3,150.16728644213683,
