trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,40.52104669995606,None,44.48701949999668,None,,001,2021_Oct_24_0058,exp,2021.2.3,144.19049289045063,
1,0,1,0,48.50213180005085,None,53.492910200031474,None,,001,2021_Oct_24_0058,exp,2021.2.3,144.19049289045063,
