trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,146.16148459992837,None,151.04020559997298,None,,001,2021_Oct_23_2119,exp,2021.2.3,148.6221979251242,
1,0,1,0,156.05503709998447,None,160.04096259991638,None,,001,2021_Oct_23_2119,exp,2021.2.3,148.6221979251242,
