trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,textbox.text,textbox.started,textbox.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,77.81462599999941,None,"Type response here
",77.81462599999941,None,return,3.5289552999984153,77.81462599999941,None,112.88741420000042,None,86.44596430000092,None,return,26.417621200000212,86.44596430000092,None,117.91796889999932,None,,001,2021_Dec_17_1848,exp,2021.2.3,None,
