trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,textbox.text,textbox.started,textbox.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,77.68585670000175,None,"Type response here
",77.68585670000175,None,return,0.7601238000206649,77.68585670000175,None,85.04453529999591,None,82.49862010002835,None,return,2.523024499998428,82.49862010002835,None,89.04567620001035,None,,001,2021_Dec_21_1632,exp,2021.2.3,75.57350847001165,
