trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,textbox.text,textbox.started,textbox.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,80.69135169999208,None,Type response here,80.69135169999208,None,return,0.3529551000101492,80.69135169999208,None,85.6120510100387,None,85.07782160001807,None,return,0.5115120999980718,85.07782160001807,None,None,None,,001,2021_Dec_21_1637,exp,2021.2.3,75.10738477697656,
