trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
1,4  +  2,0,1.45,1.45,8        6,1.45,1.45,2.9, ,2.9,3,0.1,2,15.0,15.006412599992473,16.45560650000698,17.921666100010043,None,False,None
2,2  +  5,3,1.45,4.45,5        7,4.45,1.45,5.9, ,5.9,6,0.1,2,18.0,18.00487579999026,19.453985900006955,20.90347039999324,0.3959720999991987,False,1
3,1  +  7,6,1.45,7.45,8        6,7.45,1.45,8.9, ,8.9,9,0.1,1,21.0,21.003040700015845,22.45243400000618,23.902196400013054,0.41820290000759996,False,2
4,6  +  4,9,1.45,10.45,8        10,10.45,1.45,11.9, ,11.9,12,0.1,2,24.0,24.001935600012075,25.45127620000858,26.900554899999406,0.35707389999879524,False,1
5,1  +  2,12,1.45,13.45,1        3,13.45,1.45,14.9, ,14.9,15,0.1,2,27.0,27.00008749999688,28.44961539999349,29.8991120000137,0.34377170001971535,False,1
6,17  +  7,15,1.45,16.45,24        22,16.45,1.45,17.9, ,17.9,18,0.1,1,30.0,29.99855160000152,31.448255499999505,32.897291800007224,0.6809091999894008,False,2
7,18  +  6,18,1.45,19.45,26        24,19.45,1.45,20.9, ,20.9,21,0.1,2,33.0,32.99742860000697,34.44804330001352,35.912458800012246,None,False,None
