TrialIndex,Condition,TrialType,fix_duration,stim_duration,stimPicLeft,stimPicRight,stimPicMid,Ans,fixStart,stimStart,keyResp,resp,respCORR,respRT,IDNO,Run
0,ZeroBack,NoGo,2.092155931488249,0.9078440685117508,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\TaskFiles2\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\TaskFiles2\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,,NA,92.8440183000057,94.97906260000309,None,None,,nan,001,1
1,ZeroBack,NoGo,1.7646861532444325,1.2353138467555675,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\TaskFiles2\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\TaskFiles2\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,95.89957859998685,97.69878750000498,None,None,,nan,001,1
