trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.started,key_resp.stopped,stimulus_interval,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,8909.170497899991,None,return,1.0307032000127947,8909.170497899991,None,,,,,,,,,,,,,,,,,,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
,,,,,,,,,,,,,,0.0828125,-0.3775,0,0,0,0.003486240020720288,None,,,,,,,,,,,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,8910.212585699992,None,8913.2131563,None,None,8913.2131563,None,1,8918.212908100002,None,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,8919.212648799992,None,None,8919.212648799992,None,4,8924.2127071,None,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,8926.212642999992,None,None,8926.212642999992,None,3,8931.213663999995,None,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,8932.21326779999,None,None,8932.21326779999,None,4,8937.212835400001,None,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,8939.213031699997,None,None,8939.213031699997,None,1,8944.2134065,None,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,8945.213461199994,8945.213461199994,001,,2021_Dec_08_2229,FingTap,2021.2.3,144.31930356121583,
