trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_interval,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,93.97369270003401,None,return,1.931558599928394,93.97369270003401,None,,,,,,,,,,,,,,,,,,,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
,,,,,,,,,,,,,,0.1359375,-0.2625,0,0,0,0.00482824956998229,None,,,,,,,,,,,,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,95.91906780004501,None,98.91999040008523,None,space,0.5783815998584032,98.91999040008523,None,3,99.51661509997211,None,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,103.51783680007793,None,space,0.45033679995685816,103.51783680007793,None,2,103.98114849999547,None,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,105.98245680006221,None,space,0.43643880006857216,105.98245680006221,None,3,106.43216879991814,None,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,109.43425750010647,None,space,0.3882816000841558,109.43425750010647,None,4,109.83617900009267,None,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,111.83683259994723,None,space,0.45185300009325147,111.83683259994723,None,4,112.30770050012507,None,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,116.31351040001027,116.31351040001027,001,,2021_Nov_04_1544,FingTap,2021.2.3,143.2192828095917,
