trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.started,key_resp.stopped,stimulus_interval,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,234.91026869999996,None,return,0.6963813999999502,234.91026869999996,None,,,,,,,,,,,,,,,,,,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
,,,,,,,,,,,,,,0.0453125,-0.12,0,0,0,0.001303099999972801,None,,,,,,,,,,,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,235.62831870000002,None,238.63285080000003,None,None,238.63285080000003,None,1,243.63650900000005,None,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,244.63776159999998,None,None,244.63776159999998,None,3,249.64288499999998,None,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,252.64635950000002,None,None,252.64635950000002,None,1,257.6519495,None,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,260.6535145,None,None,260.6535145,None,4,265.659143,None,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,266.66015819999996,None,None,266.66015819999996,None,1,271.66509759999997,None,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,273.6664362,273.6664362,001,,2021_Dec_15_2057,FingTap,2021.2.3,59.793056232405895,
