,trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
0,70,15  +  9,0,1.45,253.45,24        26,253.45,1.45,254.9, ,254.9,255,0.1,1,15.0,15.059728799998993,16.51145389999874,17.97847190000175,None,False,None
1,46,15  +  6,3,1.45,166.45,21        19,166.45,1.45,167.9, ,167.9,168,0.1,1,18.0,18.019437100003415,19.472496199996385,20.94047590000264,None,False,None
2,41,19  +  9,6,1.45,151.45,30        28,151.45,1.45,152.9, ,152.9,153,0.1,2,21.0,21.007252000003064,22.457385100002284,23.925909300000058,None,False,None
3,23,14  +  9,9,1.45,82.45,21        23,82.45,1.45,83.9, ,83.9,84,0.1,2,24.0,24.007693200001086,25.459645000002638,26.928364699997474,None,False,None
