trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,70.21271780000006,None,74.17929949999962,None,,001,2021_Oct_21_1842,exp,2021.2.3,60.99327549135835,
1,0,1,0,78.19511880000027,None,82.1789219000002,None,,001,2021_Oct_21_1842,exp,2021.2.3,60.99327549135835,
