trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,48.377079500001855,None,52.25254840007983,None,,001,2021_Oct_21_1418,exp,2021.2.3,141.54301703001207,
1,0,1,0,56.27479060005862,None,60.2678467000369,None,,001,2021_Oct_21_1418,exp,2021.2.3,141.54301703001207,
2,0,2,0,64.27475240000058,None,68.2679525000276,None,,001,2021_Oct_21_1418,exp,2021.2.3,141.54301703001207,
3,0,3,0,72.28290750004817,None,76.28236110007856,None,,001,2021_Oct_21_1418,exp,2021.2.3,141.54301703001207,
4,0,4,0,80.28750560001936,None,85.28919030004181,None,,001,2021_Oct_21_1418,exp,2021.2.3,141.54301703001207,
