trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,44.9028862999985,None,49.764143999898806,None,,001,2021_Oct_22_1935,exp,2021.2.3,143.71718753099918,
1,0,1,0,54.78478919994086,None,58.77897669991944,None,,001,2021_Oct_22_1935,exp,2021.2.3,143.71718753099918,
