trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,75.31155600000056,None,80.27819620000082,None,,001,2021_Oct_21_1837,exp,2021.2.3,61.00849482260539,
1,0,1,0,85.29376800000045,None,90.27765210000052,None,,001,2021_Oct_21_1837,exp,2021.2.3,61.00849482260539,
