trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,4.393821500008926,None,8.24774709995836,None,,001,2021_Oct_21_1542,exp,2021.2.3,146.3421773973723,
,,,,12.254235500004143,None,,,,,,,,,
